Numero;Partie;NbJoueurs;Titre;Gagnant;Premium;Vocale;Mumble;Anonyme;Sans Points;Selective;MDJ;Capitaine;VO;VC;St-Patrick;Halloween;Créateur;dateDebut;dateFin;heureDebut;heureFin;Duree;nbVotes;nbDevotes;NbInterventions;Simple Villageois;Loup-Garou;Voyante;Salvateur;Sorcière;Chasseur;Chasseur Bavard;Cupidon;Ancien;Loup-Garou Blanc;Chaman;Voleur;Petite Fille;Idiot du Village;Bouc émissaire;Joueur de Flûte;Enfant Sauvage;Corbeau;Villageois-Villageois;Ange;Infect Père des Loups;Grand Méchant Loup;Soeurs;Montreur d'Ours;Renard;Chien Loup;Frères;Chevalier à l'Epée rouillée;Marionnettiste;Juge Bègue;Voyante Bavarde;Lapin Blanc;Ankou;Noctambule;Couple
3695463;Fun;9;MelonKiwi;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Krack;30/11/2015;30/11/2015;11h46;11h59;14;23;1;99;0;2;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;inconnu79-Fusion06
3695464;Fun;15;Partie de quelqu'un;Villageois;None;False;False;True;None;None;False;False;False;True;None;None;Nahowell;30/11/2015;30/11/2015;12h04;12h30;27;0;0;172;6;3;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Athéna-Dyonisos
3695465;Fun;16;U Know;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lager;30/11/2015;30/11/2015;12h27;12h42;15;17;1;67;0;3;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Asheliah-Chayiah
3695467;Fun;8;c'est moi meme;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Yukiokun;30/11/2015;30/11/2015;11h51;12h03;13;28;2;87;0;2;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;lionel1992-Romain80
3695470;Fun;12;UNIGE IPA;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;physaly;30/11/2015;30/11/2015;11h57;12h10;13;17;2;80;0;2;0;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;djsansnom-Clasino
3695473;Fun;10;MelonKiwi;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Cassandrac;30/11/2015;30/11/2015;12h14;12h32;18;25;1;91;0;2;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Zorosan-hamtaaro02
3695475;Fun;8;Contre Lager;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Abrikoh;30/11/2015;30/11/2015;12h06;12h15;9;9;4;36;0;2;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Abrikoh-R1one
3695476;Fun;13;Sn0opy;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Sn0opy;30/11/2015;30/11/2015;12h05;12h30;25;35;1;199;0;3;0;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;chalexia-Lisso
3695477;Fun;8;c'est moi meme;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Yukiokun;30/11/2015;30/11/2015;12h05;12h14;8;11;2;64;0;2;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;zuren-Yuly35
3695478;Carnage;6;I love KARNAJ;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Fantasiah;30/11/2015;30/11/2015;12h15;12h20;4;3;0;11;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Bamboo-Fantasiah
3695487;Carnage;6;I love KARNAJ;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Fantasiah;30/11/2015;30/11/2015;12h27;12h30;4;4;0;6;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Fantasiah-Ikas
3695494;Carnage;6;PIZZAAAA;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; Miniongirl;30/11/2015;30/11/2015;12h36;12h43;7;15;1;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Baptistee-tchouk28
3695522;Fun;12;Licorne;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fnxro;30/11/2015;30/11/2015;13h00;13h17;17;26;12;138;0;3;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Rakarock-Alambik
3695524;Fun;15;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Azeden;30/11/2015;30/11/2015;13h01;13h32;30;57;2;287;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;harpet-Azeden
3695527;Fun;15;Partie de quelqu'un;Loups-Garous;None;False;False;True;None;None;False;False;False;False;None;None; Nahowell;30/11/2015;30/11/2015;12h59;13h19;20;31;5;103;3;3;1;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;Zeus-Hamster Jedi
3695529;Carnage;6;KHArnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ikas;30/11/2015;30/11/2015;13h04;13h07;3;6;0;25;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Utheer-Ikas
3695530;Fun;8;APEROOOO;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Yashi1;30/11/2015;30/11/2015;13h02;13h11;10;10;0;60;0;2;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Naopill-Zirconium
3695531;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;12h58;13h02;24148082;8;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695532;Carnage;6;kharnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fantasiah;30/11/2015;30/11/2015;12h59;13h02;3;3;0;9;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Elmatou-tchouk28
3695535;Fun;6;Pataparty;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Nougie;30/11/2015;30/11/2015;13h08;13h12;4;4;0;42;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695541;Carnage;6;Askim Kallig;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Inksane;30/11/2015;30/11/2015;13h07;13h10;3;4;0;25;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;del08-hanibale
3695543;Carnage;6;kharnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fantasiah;30/11/2015;30/11/2015;13h05;13h08;3;5;0;22;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;tchouk28-Elmatou
3695544;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;13h07;13h17;24148097;5;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695545;Fun;6;Hogwarts LGEl;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;severusrog;30/11/2015;30/11/2015;13h11;13h15;4;4;0;23;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695550;Fun;14;Coquindu33;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Coquindu33;30/11/2015;30/11/2015;13h17;13h41;24;32;5;116;0;3;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Coquindu33-vergence
3695551;Fun;14;Vite Fait;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ephemeria;30/11/2015;30/11/2015;13h54;14h17;23;37;7;207;0;3;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Utheer-Vif93
3695555;Carnage;6;KHArnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ikas;30/11/2015;30/11/2015;13h12;13h15;3;5;2;23;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ikas-Gregouuuu
3695558;Fun;6;Pataparty;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;13h16;13h22;6;4;0;27;0;2;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pandat0es-Simisi
3695565;Sérieuse;8;rominowolf;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;rominowolf;30/11/2015;30/11/2015;13h22;13h30;8;12;0;50;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695568;Fun;11;LE FOLIEEEE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Zieynab94;30/11/2015;30/11/2015;13h27;13h36;9;21;5;49;0;2;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;None
3695570;Fun;6;Winasta;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Winasta;30/11/2015;30/11/2015;13h26;13h36;10;7;0;32;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695572;Carnage;6;Askim Kallig;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Inksane;30/11/2015;30/11/2015;13h19;13h23;3;4;0;21;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Minnou-Inksane
3695573;Fun;14;Fessées à gogo;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Utheer;30/11/2015;30/11/2015;13h37;13h57;20;34;5;160;0;3;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Brookedavi-Enzo44500
3695574;Carnage;6;Laelana;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Laelana;30/11/2015;30/11/2015;13h22;13h25;4;3;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Roubhi-Zirconium
3695575;Carnage;6;KHArnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ikas;30/11/2015;30/11/2015;13h21;13h25;4;5;0;27;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ikas-Gregouuuu
3695576;Fun;11;Youyou's game;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Once;30/11/2015;30/11/2015;13h26;13h34;8;9;1;65;0;3;0;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Once-Kenpachou
3695579;Fun;6;Pataparty;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;13h25;13h28;3;4;0;27;0;2;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pandat0es-Simisi
3695583;Carnage;6;KHArnaj;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ikas;30/11/2015;30/11/2015;13h26;13h29;3;5;1;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ikas-Alwest
3695586;Fun;7;Pataparty;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;13h32;13h41;9;11;0;77;1;2;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Simisi-Pandat0es
3695588;Fun;6;Hogwarts LGEl;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;severusrog;30/11/2015;30/11/2015;13h38;13h45;8;10;1;41;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695590;Carnage;6;Laelana;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Laelana;30/11/2015;30/11/2015;13h34;13h38;4;4;0;26;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Yuly35-Zirconium
3695594;Carnage;6;OnC'metBien;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;13h47;13h51;4;5;0;16;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Anooonyyme-Bchamallow
3695595;Spéciale;50;Ma vie (50);Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Suicideboy;30/11/2015;30/11/2015;14h29;16h15;106;484;8;2021;31;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;Sides-Ricks
3695597;Fun;12;Youyou's game;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Once;30/11/2015;30/11/2015;13h45;14h04;19;23;1;112;0;3;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Hellen-gary363636
3695598;Fun;12;Hugozigoto;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Hugozigoto;30/11/2015;30/11/2015;13h39;13h53;14;26;0;108;0;2;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Naranjito-Hugozigoto
3695599;Fun;12;histoire de lou;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;cortostar;30/11/2015;30/11/2015;13h38;13h53;15;13;4;75;0;3;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Tineven-Minidemone
3695604;Carnage;6;Laelana;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Laelana;30/11/2015;30/11/2015;13h42;13h46;4;3;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Nelouway-Laelana
3695605;Normale;0;TUTORIEL;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;13h40;13h49;24148130;8;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3695607;Fun;7;Pataparty;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;13h44;13h48;4;4;0;24;1;2;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cricki-Pandat0es
3695611;Fun;6;Hogwarts LGEl;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;severusrog;30/11/2015;30/11/2015;13h51;13h59;7;8;1;40;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695617;Fun;12;Chat Roux;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Roxas3ms;30/11/2015;30/11/2015;13h58;14h13;15;36;7;133;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Roxas3ms-Bobrazowsk
3695620;Carnage;6;OnC'metBien;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;13h54;13h58;4;6;0;24;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Bchamallow-Anooonyyme
3695621;Fun;14;Hugozigoto;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Hugozigoto;30/11/2015;30/11/2015;13h56;14h14;18;27;0;154;0;3;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;ogresse-leloupp
3695627;Fun;6;LA FOOLIEE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Zieynab94;30/11/2015;30/11/2015;14h01;14h10;9;10;0;62;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695628;Carnage;6;I'm Back;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Annechacha;30/11/2015;30/11/2015;14h05;14h09;4;3;0;20;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ultimatexd-Annechacha
3695632;Fun;8;Hogwarts LGEl;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;severusrog;30/11/2015;30/11/2015;14h02;14h11;9;10;1;45;0;2;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Natharmy-ldurexll
3695635;Fun;11;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Dyzeno;30/11/2015;30/11/2015;14h03;14h16;13;17;1;111;0;3;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dyzeno-Amadeou
3695639;Fun;7;Pataparty;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;14h04;14h12;8;8;0;47;0;2;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Simisi-Melindouch
3695640;Fun;16;Laelana;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Laelana;30/11/2015;30/11/2015;14h12;14h45;33;60;3;275;0;3;0;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Laelana-Symphoria
3695641;Fun;12;Youyou's game;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Once;30/11/2015;30/11/2015;14h06;14h19;13;32;9;136;0;3;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;elh-Liittlej
3695642;Fun;16;U Know;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lager;30/11/2015;30/11/2015;14h24;14h47;23;44;3;230;0;2;0;1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Lordpasbek-Amai94
3695645;Fun;15;Chez Jawad;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Azeden;30/11/2015;30/11/2015;14h12;14h35;23;44;1;241;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Havenue-djsansnom
3695650;Fun;9;Venez ! :);Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Anooonyyme;30/11/2015;30/11/2015;14h20;14h29;10;11;2;65;0;3;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Anticias-camp45
3695652;Fun;12;POULPE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Misch;30/11/2015;30/11/2015;14h32;14h47;15;27;4;134;0;3;0;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Yokidok16-Razor1911
3695655;Fun;6;LA FOOLIEE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Zieynab94;30/11/2015;30/11/2015;14h24;14h31;7;17;0;57;0;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695657;Fun;6;Hogwarts LGEl;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;severusrog;30/11/2015;30/11/2015;14h16;14h20;4;4;0;24;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3695659;Fun;8;Pataparty;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;14h13;14h26;13;24;2;95;1;2;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pandat0es-Melindouch
3695662;Fun;12;Brookedavi;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Brookedavi;30/11/2015;30/11/2015;14h16;14h30;14;12;2;115;0;3;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Khafian-Zorosan
3695663;Carnage;6;OnC'metBien;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;14h14;14h18;4;3;0;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Whey-dadadodu
3695667;Fun;14;Chez Jawad;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Dyzeno;30/11/2015;30/11/2015;14h27;14h45;18;35;5;122;0;3;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Yumimeow-alii92
3695671;Carnage;6;OnC'metBien;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;14h20;14h24;4;6;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Asheliah-Bchamallow
3695678;Fun;14;lg de fiorée;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;metalina;30/11/2015;30/11/2015;14h32;14h47;15;18;5;125;0;3;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;metalina-chowchow
3695683;Fun;8;Pataparty;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Simisi;30/11/2015;30/11/2015;14h27;14h32;5;7;1;31;0;2;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Simisi-Sizzix
3695687;Fun;9;Venez ! :);Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Anooonyyme;30/11/2015;30/11/2015;14h32;14h46;14;26;2;102;0;3;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Anooonyyme-Ebolavih
3695688;Fun;17;Aube Noire;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Blackdawn;30/11/2015;30/11/2015;14h37;15h00;23;45;1;211;0;3;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Nox68-Mawden
3695694;Fun;14;Partie de quelqu'un;Villageois;None;False;False;True;None;None;False;False;False;True;None;None;Nahowell;30/11/2015;30/11/2015;15h14;15h32;18;0;0;126;3;3;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lapin-Kant
3695695;Carnage;6;OnC'metBien;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;14h35;14h38;3;3;0;21;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;dadadodu-Asheliah
3695699;Fun;17;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Azeden;30/11/2015;30/11/2015;14h40;15h05;25;58;3;298;0;3;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;djsansnom-Tzslayerz
3695701;Fun;12;Youyou's game;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Once;30/11/2015;30/11/2015;14h41;14h58;17;31;8;208;0;3;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;enea90-Kenpachou
3695704;Carnage;6;OnC'metBien;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Bchamallow;30/11/2015;30/11/2015;14h42;14h45;3;5;1;28;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Whey-Bchamallow
3695706;Normale;7;BTS SN;Loups-Garous;None;False;False;False;None;None;False;False;False;True;None;None;Mikexnova;30/11/2015;30/11/2015;15h10;15h16;6;0;0;0;1;3;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mateub94-grandmere8
3695707;Carnage;6;viendez;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;inconnu79;30/11/2015;30/11/2015;14h46;14h49;3;3;0;11;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;majorbibz-myio
3695708;Fun;13;Vite Fait;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Ephemeria;30/11/2015;30/11/2015;14h53;15h18;25;45;6;188;0;3;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Hueyclark-Steveurkel
3695710;Fun;14;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Dyzeno;30/11/2015;30/11/2015;14h48;15h08;20;30;3;118;0;3;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Hamza77-Ujually
